
 1:
"['Škára *', 'eleznièná stanica', -107.531151]"
"['eleznièná stanica', 'Èierny most', -95.768271]"
"['Èierny most', 'Divadlo Jonáša Záborského', -125.744144]"
"['Divadlo Jonáša Záborského', 'Na Hlavnej', -119.066576]"
"['Na Hlavnej', 'Trojica', -78.369546]"
"['Na Hlavnej', 'Ve¾ká pošta', -33.964954]"
"['Ve¾ká pošta', 'Èierny most', -35.21578]"
"['Sídlisko III', 'Prostìjovská', -43.068578]"
"['Pod Šalgovíkom', 'Pod Šalgovíkom', -22.0]"

11:
"['Poliklinika', 'Levoèská', -82.19244]"
"['Levoèská', 'Rázcestie Rúrky  *', -63.69158]"
"['Rázcestie Rúrky  *', 'J.Bereša  *', -65.107251]"
"['Na Rúrkach', 'J.Bereša  *', -44.566975]"
"['Poliklinika', 'Trojica', -91.054262]"
"['Trojica', 'Na Hlavnej', -58.164563]"
"['Divadlo Jonáša Záborského', 'Na Hlavnej', -69.555468]"
"['Na Hlavnej', 'Ve¾ká pošta', -38.326257]"
"['Ve¾ká pošta', 'Èierny most', -41.227848]"
"['Èierny most', 'Rusínska  *', -114.002932]"
"['Rusínska  *', 'Eperia', -100.996988]"
"['Eperia', 'Martina Benku', -132.916314]"
"['Martina Benku', 'Pavla Horova', -100.718022]"
"['Pavla Horova', 'Lesnícka', -107.506131]"
"['Lesnícka', 'Suvorovova  *', -116.065693]"
"['Suvorovova  *', 'Cintorín Solivar *', -107.418963]"
"['Cintorín Solivar *', 'Na brehu  *', -103.554604]"
"['Na brehu  *', 'Pod Hrádkom  *', -106.296573]"
"['Pod Hrádkom  *', 'Valkovská  *', -94.423698]"
"['Solivar', 'Valkovská  *', -71.446094]"
"['Martina Benku', 'Rusínska  *', -102.253931]"
"['Rusínska  *', 'HOBBY PARK *', -85.980488]"
"['HOBBY PARK *', 'Èierny most', -106.631228]"
"['Èierny most', 'Divadlo Jonáša Záborského', -100.874663]"

 7:
"['Èierny most', 'Štúrova  *', -73.920599]"
"['Štúrova  *', 'Priemyselné centrum  *', -37.518941]"
"['Priemyselné centrum  *', 'Pekárne  *', -47.42954]"
"['Trojica', 'Duklianska  *', -85.610532]"
"['Duklianska  *', 'Rázcestie Kúty  *', -54.753031]"
"['Rázcestie Kúty  *', 'Dopravnı podnik  *', -49.157795]"
"['Dopravnı podnik  *', '¼ubochnianska  *', -53.4264]"
"['¼ubochnianska  *', 'Strojnícka  *', -46.844465]"
"['Strojnícka  *', 'Drustevná  *', -42.273043]"
"['Širpo', 'Drustevná  *', -26.881321]"
"['Budovate¾ská', 'Pekárne  *', -84.406607]"
"['Trojica', 'Na Hlavnej', -50.769455]"
"['Na Hlavnej', 'Ve¾ká pošta', -63.482916]"
"['Ve¾ká pošta', 'Èierny most', -59.280171]"
"['Èierny most', 'Divadlo Jonáša Záborského', -52.973945]"
"['Divadlo Jonáša Záborského', 'Na Hlavnej', -51.144346]"
"['Širpo', 'Širpo', -81.0]"

45:
"['eleznièná stanica', 'Škára *', -85.756792]"
"['Škára *', 'Lomnická', -90.605136]"
"['Lomnická', 'Švábska', -76.140825]"
"['Švábska', 'Pionierska  *', -82.221287]"
"['Pionierska  *', 'Jesenná  *', -95.538247]"
"['Jesenná  *', 'Jelšová  *', -79.927974]"
"['eleznièná stanica', 'Èierny most', -64.329888]"
"['Èierny most', 'Divadlo Jonáša Záborského', -43.972124]"
"['Divadlo Jonáša Záborského', 'Na Hlavnej', -48.647008]"
"['Na Hlavnej', 'Trojica', -50.120295]"
"['Trojica', 'Sabinovská', -74.658077]"
"['Sabinovská', 'Mièurinova  *', -89.78171]"
"['Mièurinova  *', 'Pod Skalkou  *', -75.584504]"
"['Pod Skalkou  *', 'Rázc.Šidlovec  *', -57.718022]"
"['Rázc.Šidlovec  *', 'Dúbrava  *', -61.997592]"
"['Dúbrava  *', 'Bikoš  *', -90.530262]"
"['Ve¾kı Šariš', 'Varoš  *', -26.248861]"
"['Varoš  *', 'Nám.sv.Jakuba  *', -89.402737]"
"['Nám.sv.Jakuba  *', 'Medulienka   *', -80.452631]"
"['Medulienka   *', 'Stanièná  *', -97.184602]"
"['Pivovar  *', 'Bikoš  *', -104.731029]"
"['Bikoš  *', 'Rázc.Šidlovec  *', -65.113208]"
"['Bikoš  *', 'Šariš park *', -75.704136]"
"['Šariš park *', 'Pivovar  *', -103.727356]"
"['Pivovar  *', 'Stanièná  *', -98.14844]"
"['Na Hlavnej', 'Ve¾ká pošta', -60.494047]"
"['Ve¾ká pošta', 'Èierny most', -66.387511]"
"['Delòa', 'Jelšová  *', -38.715422]"
"['Pivovar  *', 'Rázcestie Kanaš  *', 48.818182]"
"['Rázcestie Kanaš  *', 'Sordok  *', 46.789855]"
"['Sordok  *', 'Kozí rook  *', 38.231884]"
"['Kozí rook  *', 'Husí hrb  *', 38.75974]"
"['Husí hrb  *', 'Pri kostole  *', 39.453901]"
"['Pri kostole  *', 'Medzi jarkami  *', 41.986577]"
"['Medzi jarkami  *', 'Stará škola  *', 58.10241]"

21:
"['Dopravnı podnik  *', 'Rázcestie Kúty  *', -58.533899]"
"['Rázcestie Kúty  *', 'Duklianska  *', -69.15923]"
"['Trojica', 'Na Hlavnej', -75.77956]"
"['Na Hlavnej', 'Grešova  *', -62.811011]"
"['Grešova  *', 'Fakultná nemocnica', -65.926316]"
"['Fakultná nemocnica', 'Detská nemocnica', -41.103507]"
"['Detská nemocnica', 'Rázcestie Kúty  *', -60.66873]"
"['Dopravnı podnik  *', 'Šarišské Lúky  *', -43.288945]"
"['Šarišské Lúky  *', 'Vranovská  *', -46.739552]"
"['Nová  *', 'Fintická  *', -26.3824]"
"['Fintická  *', 'Iš¾a  *', -35.453979]"
"['Grib¾ovec  *', 'Ihrisko  *', -39.144651]"
"['Ihrisko  *', 'Èervenı mostík  *', -36.797673]"
"['Èervenı mostík  *', 'Nám. J.Kolarèíka  *', -38.783436]"
"['Nám. J.Kolarèíka  *', 'V kopci  *', -42.612642]"
"['V kopci  *', 'Pri lipe  *', -45.6025]"
"['Fintice', 'Pri lipe  *', -38.99411]"
"['Grib¾ovec  *', 'Za traou  *', -36.380479]"
"['Za traou  *', 'Iš¾a  *', -41.210047]"
"['Nová  *', 'Vranovská  *', -32.776318]"

32:
"['Poliklinika', 'Trojica', -119.506705]"
"['Trojica', 'Na Hlavnej', -70.043008]"
"['Na Hlavnej', 'Ve¾ká pošta', -61.959745]"
"['Ve¾ká pošta', 'Èierny most', -65.862556]"
"['Èierny most', 'Rusínska  *', -152.904015]"
"['Rusínska  *', 'Jurkovièova', -176.477602]"
"['Jurkovièova', 'Karpatská', -179.136995]"
"['Okruná  *', 'Floriánova  *', -112.88777]"
"['Floriánova  *', 'Poliklinika', -129.874455]"
"['Sibírska', 'Karpatská', -60.203299]"
"['Rusínska  *', 'HOBBY PARK *', -57.913633]"
"['Sabinovská', 'Trojica', -48.990937]"
"['HOBBY PARK *', 'Èierny most', -100.49185]"
"['Èierny most', 'Divadlo Jonáša Záborského', -129.810929]"
"['Divadlo Jonáša Záborského', 'Na Hlavnej', -124.462236]"
"['Duklianska  *', 'Trojica', -109.743409]"

 2:
"['Sabinovská', 'Trojica', -121.660389]"
"['Trojica', 'Na Hlavnej', -61.463298]"
"['Na Hlavnej', 'Ve¾ká pošta', -61.397559]"
"['Ve¾ká pošta', 'Èierny most', -66.109812]"
"['Èierny most', 'Škultétyho', -87.377543]"
"['Škultétyho', 'Prešovská univerzita', -78.422887]"
"['Prešovská univerzita', 'Duchnovièovo nám.', -79.696121]"
"['Duchnovièovo nám.', 'Námestie mládee  *', -106.856453]"
"['Budovate¾ská', 'Pekárne  *', -26.75044]"
"['Pekárne  *', 'Priemyselné centrum  *', -11.503416]"
"['Priemyselné centrum  *', 'Štúrova  *', -13.316611]"
"['Štúrova  *', 'Èierny most', -60.896554]"
"['Èierny most', 'Divadlo Jonáša Záborského', -68.914318]"
"['Divadlo Jonáša Záborského', 'Na Hlavnej', -71.062911]"
"['Trojica', 'Poliklinika', -81.699502]"
"['Bajkalská', 'Veterinárna nemocnica  *', -48.243278]"
"['Veterinárna nemocnica  *', 'Rázc.Šidlovec  *', -103.469663]"
"['Rázc.Šidlovec  *', 'Pod Skalkou  *', -90.39536]"
"['Pod Skalkou  *', 'Mièurinova  *', -117.760091]"
"['Mièurinova  *', 'Sabinovská', -133.467114]"
"['Dúbrava  *', 'Rázc.Šidlovec  *', -29.702313]"
"['Námestie mládee  *', 'Obrancov mieru', -613.5]"

12:
"['Sídlisko III', 'Prostìjovská', -61.680308]"
"['Prostìjovská', 'Centrum', -68.228249]"
"['Centrum', 'VUKOV', -52.94369]"
"['VUKOV', 'Nám.Krá¾.pokoja', -65.36492]"
"['Nám.Krá¾.pokoja', 'Volgogradská', -69.303255]"
"['Volgogradská', 'M.Èulena  *', -78.162861]"
"['M.Èulena  *', 'Odborárska  *', -64.311111]"
"['Odborárska  *', 'Sázavského  *', -59.670411]"
"['Sázavského  *', 'Kollárova  *', -98.282573]"
"['Kollárova  *', 'SOŠ lesnícka  *', -64.132474]"
"['SOŠ lesnícka  *', 'Malá stanica *', -38.002764]"
"['Malá stanica *', 'Kúpe¾ná  *', -47.594264]"
"['Kúpe¾ná  *', 'Pavlovièovo nám.  *', -59.901731]"
"['Pavlovièovo nám.  *', 'Divadlo Jonáša Záborského', -51.008197]"
"['Divadlo Jonáša Záborského', 'Na Hlavnej', -44.102336]"
"['Sibírska', 'Karpatská', -75.404205]"
"['Karpatská', 'Jurkovièova', -122.508701]"
"['Jurkovièova', 'Niné lúky  *', -91.397753]"
"['Niné lúky  *', 'Pod Táborom  *', -75.683251]"
"['Pod Táborom  *', 'Lesík delostrelcov  *', -85.914905]"
"['Lesík delostrelcov  *', 'Fakultná nemocnica', -86.658392]"
"['Fakultná nemocnica', 'Detská nemocnica', -59.953029]"
"['Detská nemocnica', 'Dilongova  *', -78.70541]"
"['Dilongova  *', 'Vajanského  *', -98.715127]"
"['Vajanského  *', 'Trojica', -99.321316]"
"['Na Hlavnej', 'Trojica', -45.568438]"
"['Trojica', 'Duklianska  *', -55.226729]"
"['Duklianska  *', 'Šafárikova  cintorín  *', -43.966343]"
"['Šafárikova  cintorín  *', 'Detská nemocnica', -54.808037]"
"['Na Hlavnej', 'Ve¾ká pošta', -63.007758]"
"['Ve¾ká pošta', 'Pavlovièovo nám.  *', -63.884966]"
"['Kúpe¾ná  *', 'Gym.sv.Moniky  *', -72.311198]"
"['Gym.sv.Moniky  *', 'SOŠ lesnícka  *', -59.376221]"
"['Prostìjovská', 'Bajkalská', -72.087824]"
"['Bajkalská', 'Veterinárna nemocnica  *', -111.105765]"
"['Veterinárna nemocnica  *', 'Jánošíkova  *', -162.961668]"
"['Jánošíkova  *', 'Šidlovská  *', -158.084136]"
"['Šidlovská  *', 'Jahodová  *', -200.001117]"
"['Šidlovec  *', 'Stavbárska  *', -99.79158]"
"['Veterinárna nemocnica  *', 'Sídlisko III', -64.427752]"
"['Šidlovská  *', 'Dúbravská  *', -80.510885]"
"['Dúbravská  *', 'Pri kaplnke  *', -93.512962]"
"['Pri kaplnke  *', 'Dúbrava. *', -70.464069]"
"['Dúbrava. *', 'Veterinárna nemocnica  *', -72.210125]"
"['Stavbárska  *', 'Šidlovská  *', -110.239779]"
"['Niné lúky  *', 'Vyšné lúky  *', -10.364583]"
"['Vyšné lúky  *', 'L.Novomeského', -35.407477]"
"['L.Novomeského', 'Vansovej', -65.986111]"
"['Pod Šalgovíkom', 'Vansovej', -53.952381]"
"['Jahodová  *', 'Šidlovec  *', 2162.0]"

 5:
"['Prešovská univerzita', 'Škultétyho', -66.884211]"
"['Škultétyho', 'Èierny most', -91.846268]"
"['Èierny most', 'Divadlo Jonáša Záborského', -97.160199]"
"['Divadlo Jonáša Záborského', 'Na Hlavnej', -92.903614]"
"['Na Hlavnej', 'Trojica', -69.071761]"
"['Trojica', 'Sabinovská', -72.928346]"
"['Sabinovská', 'Mièurinova  *', -60.201732]"
"['Mièurinova  *', 'Pod Skalkou  *', -71.360451]"
"['Pod Skalkou  *', 'Rázc.Šidlovec  *', -75.026104]"
"['Rázc.Šidlovec  *', 'Veterinárna nemocnica  *', -149.363154]"
"['Štúrova  *', 'Priemyselné centrum  *', -96.374305]"
"['Priemyselné centrum  *', 'Pekárne  *', -89.210086]"
"['Obrancov mieru', 'Poliklinika', -126.878146]"
"['Na Hlavnej', 'Ve¾ká pošta', -63.23448]"
"['Ve¾ká pošta', 'Èierny most', -59.36481]"
"['Èierny most', 'Štúrova  *', -102.202145]"
"['Poliklinika', 'Trojica', -119.35502]"
"['Obrancov mieru', 'Duchnovièovo nám.', -72.022519]"
"['Duchnovièovo nám.', 'Prešovská univerzita', -71.553862]"
"['Veterinárna nemocnica  *', 'Bajkalská', 1147.0]"
"['Pekárne  *', 'Budovate¾ská', 742.0]"

14:
"['Petrovianska  *', 'Košická  *', -63.363987]"
"['Košická  *', 'Novı Solivar  *', -69.50336]"
"['Novı Solivar  *', 'eleznièná stanica', -73.16635]"
"['eleznièná stanica', 'Èierny most', -70.301687]"
"['Ve¾ká pošta', 'Èierny most', -38.285217]"
"['Petrovianska  *', 'Logistické centrum  *', -45.663564]"
"['Èierny most', 'Divadlo Jonáša Záborského', -75.963051]"
"['Divadlo Jonáša Záborského', 'Na Hlavnej', -64.394097]"
"['Na Hlavnej', 'Trojica', -34.090988]"
"['Trojica', 'Sabinovská', -55.813425]"
"['Sabinovská', 'Mièurinova  *', -63.342197]"
"['Mièurinova  *', 'Pod Skalkou  *', -33.305215]"
"['Pod Skalkou  *', 'Rázc.Šidlovec  *', -34.033405]"
"['Rázc.Šidlovec  *', 'Dúbrava  *', -22.885221]"
"['Dúbrava  *', 'Bikoš  *', -44.658712]"
"['Bikoš  *', 'Šariš park *', -43.356698]"
"['Šariš park *', 'Pivovar  *', -193.58]"
"['Pivovar  *', 'Andreja Sládkovièa *', -153.722458]"
"['Andreja Sládkovièa *', 'ZŠ V.Šariš', -167.264414]"
"['ZŠ V.Šariš', 'Stanièná  *', -161.117347]"
"['Stanièná  *', 'Pivovar  *', -192.465608]"
"['Pivovar  *', 'Rázcestie Kanaš  *', -267.349398]"
"['Rázcestie Kanaš  *', 'Sordok  *', -55.80242]"
"['Sordok  *', 'Kozí rook  *', -67.876564]"
"['Kozí rook  *', 'Husí hrb  *', -66.992674]"
"['Záborské', 'Záborské-stred  *', -51.86189]"
"['Záborské-stred  *', 'Rázc.Záborské  *', -76.767231]"
"['Rázc.Záborské  *', 'Logistické centrum  *', -59.905877]"
"['Priemyselnı park Záborské', 'Logistické centrum  *', -24.133654]"
"['Pri kostole  *', 'Medzi jarkami  *', -63.269253]"
"['Medzi jarkami  *', 'Stará škola  *', -71.081118]"
"['Šariš park *', 'Rázcestie Kanaš  *', -47.594401]"
"['Husí hrb  *', 'Pri kostole  *', -67.921247]"
"['Kanaš-Stráe', 'Stará škola  *', -84.828732]"
"['Na Hlavnej', 'Ve¾ká pošta', -30.844857]"
"['Rázc.Záborské  *', 'Priemyselnı park Záborské', -100.112542]"
"['Sordok  *', 'Pivovar  *', -109.439716]"
"['Stanièná  *', 'Medulienka   *', -1.946429]"
"['Medulienka   *', 'Nám.sv.Jakuba  *', -9.560976]"
"['Nám.sv.Jakuba  *', 'Varoš  *', 11.057143]"
"['Rázcestie Kanaš  *', 'Bikoš  *', -75.375]"
"['Bikoš  *', 'Rázc.Šidlovec  *', -128.802253]"
"['Pivovar  *', 'Bikoš  *', -203.341317]"

22:
"['Šidlovská  *', 'Jahodová  *', -30.111063]"
"['Šidlovec  *', 'Stavbárska  *', -77.400411]"
"['Stavbárska  *', 'Šidlovská  *', -72.343585]"
"['Šidlovská  *', 'Jánošíkova  *', -40.658451]"
"['Jánošíkova  *', 'Rázc.Šidlovec  *', -55.648828]"
"['Rázc.Šidlovec  *', 'Pod Skalkou  *', -90.962987]"
"['Pod Skalkou  *', 'Mièurinova  *', -110.152712]"
"['Mièurinova  *', 'Sabinovská', -108.009469]"
"['Sabinovská', 'Trojica', -109.243002]"
"['Trojica', 'Na Hlavnej', -62.421676]"
"['Na Hlavnej', 'Ve¾ká pošta', -62.44112]"
"['Ve¾ká pošta', 'Plzenská *', -87.754922]"
"['Plzenská *', 'Pod Táborom  *', -145.50765]"
"['Pod Táborom  *', 'Niné lúky  *', -82.572348]"
"['Niné lúky  *', 'Vyšné lúky  *', -84.21626]"
"['Vyšné lúky  *', 'L.Novomeského', -126.000983]"
"['L.Novomeského', 'Vansovej', -121.462438]"
"['Vansovej', 'Pod Šalgovíkom', -122.762712]"
"['Pod Šalgovíkom', 'Sekèovská  *', -165.363196]"
"['Sekèovská  *', 'Hruny  *', -142.776939]"
"['Šalgovík  *', 'Kamenná  *', -44.292356]"
"['Kamenná  *', 'Hruny  *', -21.903421]"
"['Hruny  *', 'Pod Šalgovíkom', -16.472768]"
"['Pod Táborom  *', 'Lesík delostrelcov  *', -56.910787]"
"['Lesík delostrelcov  *', 'Kpt.Nálepku  *', -68.276406]"
"['Kpt.Nálepku  *', 'Divadlo Jonáša Záborského', -64.360692]"
"['Divadlo Jonáša Záborského', 'Na Hlavnej', -61.459341]"
"['Teriakovce', 'OcÚ Teriakovce  *', -35.371585]"
"['OcÚ Teriakovce  *', 'Na Kruhu  *', -78.342704]"
"['Na Kruhu  *', 'Rázc.Teriakovce  *', -84.220297]"
"['Rázc.Teriakovce  *', 'Šalgovia  *', -86.060294]"
"['Šalgovia  *', 'Labutia  *', -83.081256]"
"['Labutia  *', 'Šalgovík  *', -89.956173]"
"['Hruny  *', 'Šalgovík  *', -131.15619]"
"['Jánošíkova  *', 'Veterinárna nemocnica  *', -24.207668]"
"['Poliklinika', 'Trojica', -15.917984]"
"['Jahodová  *', 'Šidlovec  *', 1963.0]"
"['Šidlovec  *', 'Šidlovec  *', -10.0]"

20:
"['Pediatria  *', 'Vajanského  *', -24.973459]"
"['Trojica', 'Na Hlavnej', -34.363837]"
"['Na Hlavnej', 'Grešova  *', -22.75678]"
"['Grešova  *', 'RÚVZ  *', -61.644777]"
"['RÚVZ  *', 'Onkologickı pavilón  *', -33.806513]"
"['Onkologickı pavilón  *', 'Monoblok  interné oddelenie  *', 0.019548]"
"['Monoblok  interné oddelenie  *', 'Pediatria  *', -19.072776]"
"['Vajanského  *', 'Trojica', -67.787006]"

19:
"['eleznièná stanica', 'Èierny most', -115.714937]"
"['Èierny most', 'Grešova  *', -145.642093]"
"['Fakultná nemocnica', 'Detská nemocnica', -73.71978]"
"['Detská nemocnica', 'Dilongova  *', -78.438061]"
"['Dilongova  *', 'Sládkovièova  *', -78.721049]"
"['Sládkovièova  *', 'Moyzesova  *', -71.386193]"
"['Moyzesova  *', 'Ve¾ká pošta', -80.286009]"
"['Ve¾ká pošta', 'Èierny most', -63.152727]"
"['eleznièná stanica', 'Novı Solivar  *', -115.994254]"
"['Novı Solivar  *', 'Košická  *', -103.566594]"
"['Košická  *', 'Chalupkova  *', -123.534684]"
"['Chalupkova  *', 'Švábska', -106.558495]"
"['Švábska', 'Lomnická', -118.423666]"
"['Lesnícka', 'Pavla Horova', -113.900894]"
"['Pavla Horova', 'Martina Benku', -129.189455]"
"['Martina Benku', 'L.Novomeského', -131.416856]"
"['L.Novomeského', 'Kysucká  *', -107.876552]"
"['Kysucká  *', 'Kukuèínova  *', -111.710633]"
"['Solivar', 'Kukuèínova  *', -43.322212]"
"['Lesnícka', 'Lomnická', -127.636705]"

42:
"['Štúrova  *', 'Èierny most', -50.542834]"
"['Na Hlavnej', 'Ve¾ká pošta', -35.558279]"
"['Ve¾ká pošta', 'Èierny most', -63.354411]"
"['Èierny most', 'eleznièná stanica', -74.411787]"
"['eleznièná stanica', 'Novı Solivar  *', -88.263411]"
"['Novı Solivar  *', 'Jilemnického  *', -36.522124]"
"['Jilemnického  *', 'Pod Wilec.hôrkou  *', -58.985572]"
"['Pod Wilec.hôrkou  *', 'Wilecova hôrka  *', -60.813236]"
"['Kamenná baòa  *', 'Wilecova hôrka  *', -38.536471]"
"['Pod Wilec.hôrkou  *', 'Budovate¾ská', -59.714955]"
"['Budovate¾ská', 'Pekárne  *', -53.05303]"
"['Pekárne  *', 'Priemyselné centrum  *', -20.149461]"
"['Borkút', 'Kamenná baòa  *', -39.385542]"
"['Priemyselné centrum  *', 'Štúrova  *', -13.214063]"
"['Èierny most', 'Kpt.Nálepku  *', 458.0]"

27:
"['Na Hlavnej', 'Trojica', -37.196419]"
"['Trojica', 'Duklianska  *', -65.440572]"
"['Duklianska  *', 'Šafárikova  cintorín  *', 10.15193]"
"['Šafárikova  cintorín  *', 'Vodárenská  *', -7.027158]"
"['Hviezdna', 'Vodárenská  *', -73.432533]"
"['Vodárenská  *', 'Dilongova  *', -92.486423]"
"['Dilongova  *', 'Vajanského  *', -104.747875]"
"['Vajanského  *', 'Duklianska  *', -120.784242]"
"['Na Hlavnej', 'Ve¾ká pošta', -55.814446]"
"['Ve¾ká pošta', 'Èierny most', -64.662269]"
"['Èierny most', 'Škultétyho', -49.303302]"
"['Škultétyho', 'Mestská hala  *', -41.820668]"
"['Mestská hala  *', 'Pod Kamennou baòou  *', -34.092451]"
"['Pod Kamennou baòou  *', 'Horárska  *', -110.192594]"
"['Horárska  *', 'Záhradkárska osada  *', -75.137947]"
"['Záhradkárska osada  *', 'Hôrka  *', -63.161695]"
"['Za Kalváriou', 'Hôrka  *', -24.768391]"
"['Horárska  *', 'Slávièia   *', -9.743536]"
"['Slávièia   *', 'Pod Kamennou baòou  *', 4.71202]"
"['Èierny most', 'Divadlo Jonáša Záborského', -27.85021]"
"['Divadlo Jonáša Záborského', 'Na Hlavnej', -35.366758]"
"['Záhradkárska osada  *', 'Slávièia   *', -1.866242]"

41:
"['Trojica', 'Duklianska  *', -25.508423]"
"['Duklianska  *', 'K Surdoku  *', 0.297229]"
"['K Surdoku  *', 'Pod Šibeòou  *', -13.654551]"
"['Pod Šibeòou  *', 'Koryto  *', -17.656796]"
"['Surdok', 'Pred Surdokom  *', -53.701608]"
"['Pred Surdokom  *', 'Plachty  *', -21.944873]"
"['Plachty  *', 'Za Kútami  *', -18.869159]"
"['Za Kútami  *', 'Kúty  *', -14.527289]"
"['Kúty  *', 'Rybníèky  *', -23.549579]"
