
 1:
"['Nová  *', 'Fintická  *', -26.237052]"
"['Fintická  *', 'Iš¾a  *', -26.248299]"
"['Grib¾ovec  *', 'Ihrisko  *', -40.398851]"
"['Ihrisko  *', 'Èervenı mostík  *', -40.432282]"
"['Èervenı mostík  *', 'Nám. J.Kolarèíka  *', -40.532525]"
"['Nám. J.Kolarèíka  *', 'V kopci  *', -44.771396]"
"['V kopci  *', 'Pri lipe  *', -44.510604]"
"['Fintice', 'Pri lipe  *', -45.550296]"
"['Grib¾ovec  *', 'Za traou  *', -40.024123]"
"['Za traou  *', 'Iš¾a  *', -41.429538]"
"['Nová  *', 'Vranovská  *', -28.501362]"

32:
"['Poliklinika', 'Trojica', -76.273381]"
"['Trojica', 'Na Hlavnej', -36.008547]"
"['Na Hlavnej', 'Ve¾ká pošta', -15.070423]"
"['Ve¾ká pošta', 'Èierny most', -7.97281]"
"['Èierny most', 'Rusínska  *', -77.190415]"
"['Rusínska  *', 'Jurkovièova', -109.190977]"
"['Jurkovièova', 'Karpatská', -116.903047]"
"['Okruná  *', 'Floriánova  *', -80.215938]"
"['Floriánova  *', 'Poliklinika', -81.222011]"
"['Sibírska', 'Karpatská', -54.311914]"
"['Rusínska  *', 'HOBBY PARK *', -56.584]"
"['Sabinovská', 'Trojica', -41.955975]"
"['HOBBY PARK *', 'Èierny most', -85.518868]"
"['Èierny most', 'Divadlo Jonáša Záborského', -110.02924]"
"['Divadlo Jonáša Záborského', 'Na Hlavnej', -111.376238]"
"['Duklianska  *', 'Trojica', -98.314815]"

 2:
"['Sabinovská', 'Trojica', -131.926859]"
"['Trojica', 'Na Hlavnej', -56.908725]"
"['Na Hlavnej', 'Ve¾ká pošta', -54.182462]"
"['Ve¾ká pošta', 'Èierny most', -60.544402]"
"['Èierny most', 'Škultétyho', -71.676514]"
"['Škultétyho', 'Prešovská univerzita', -70.741155]"
"['Prešovská univerzita', 'Duchnovièovo nám.', -68.956587]"
"['Duchnovièovo nám.', 'Námestie mládee  *', -97.31295]"
"['Budovate¾ská', 'Pekárne  *', -33.938235]"
"['Pekárne  *', 'Priemyselné centrum  *', -14.318519]"
"['Priemyselné centrum  *', 'Štúrova  *', -18.732673]"
"['Štúrova  *', 'Èierny most', -62.978535]"
"['Èierny most', 'Divadlo Jonáša Záborského', -63.068862]"
"['Divadlo Jonáša Záborského', 'Na Hlavnej', -63.060264]"
"['Trojica', 'Poliklinika', -61.977105]"
"['Bajkalská', 'Veterinárna nemocnica  *', -49.862385]"
"['Veterinárna nemocnica  *', 'Rázc.Šidlovec  *', -94.499168]"
"['Rázc.Šidlovec  *', 'Pod Skalkou  *', -95.464516]"
"['Pod Skalkou  *', 'Mièurinova  *', -121.267606]"
"['Mièurinova  *', 'Sabinovská', -137.509249]"
"['Dúbrava  *', 'Rázc.Šidlovec  *', -28.363874]"

12:
"['Sídlisko III', 'Prostìjovská', -23.57265]"
"['Prostìjovská', 'Centrum', -32.463265]"
"['Centrum', 'VUKOV', -13.873239]"
"['VUKOV', 'Nám.Krá¾.pokoja', -26.587669]"
"['Nám.Krá¾.pokoja', 'Volgogradská', -32.11215]"
"['Volgogradská', 'M.Èulena  *', -29.512315]"
"['M.Èulena  *', 'Odborárska  *', -20.790123]"
"['Odborárska  *', 'Sázavského  *', -22.096413]"
"['Sázavského  *', 'Kollárova  *', -23.614078]"
"['Kollárova  *', 'SOŠ lesnícka  *', -31.025685]"
"['SOŠ lesnícka  *', 'Malá stanica *', -9.247706]"
"['Malá stanica *', 'Kúpe¾ná  *', -26.826087]"
"['Kúpe¾ná  *', 'Pavlovièovo nám.  *', -28.780435]"
"['Pavlovièovo nám.  *', 'Divadlo Jonáša Záborského', -14.730159]"
"['Divadlo Jonáša Záborského', 'Na Hlavnej', -20.294118]"
"['Sibírska', 'Karpatská', -69.210526]"
"['Karpatská', 'Jurkovièova', -78.033482]"
"['Jurkovièova', 'Niné lúky  *', -48.160194]"
"['Niné lúky  *', 'Pod Táborom  *', -41.351351]"
"['Pod Táborom  *', 'Lesík delostrelcov  *', -50.778393]"
"['Lesík delostrelcov  *', 'Fakultná nemocnica', -49.946451]"
"['Fakultná nemocnica', 'Detská nemocnica', -28.428916]"
"['Detská nemocnica', 'Dilongova  *', -59.175214]"
"['Dilongova  *', 'Vajanského  *', -83.119171]"
"['Vajanského  *', 'Trojica', -55.67301]"
"['Na Hlavnej', 'Trojica', -18.645425]"
"['Trojica', 'Duklianska  *', -26.519274]"
"['Duklianska  *', 'Šafárikova  cintorín  *', 0.315789]"
"['Šafárikova  cintorín  *', 'Detská nemocnica', -12.964789]"
"['Na Hlavnej', 'Ve¾ká pošta', -26.613054]"
"['Ve¾ká pošta', 'Pavlovièovo nám.  *', -21.761273]"
"['Kúpe¾ná  *', 'Gym.sv.Moniky  *', -36.549153]"
"['Gym.sv.Moniky  *', 'SOŠ lesnícka  *', -1.795833]"
"['Prostìjovská', 'Bajkalská', -30.279693]"
"['Bajkalská', 'Veterinárna nemocnica  *', -42.200873]"
"['Veterinárna nemocnica  *', 'Jánošíkova  *', -100.312203]"
"['Jánošíkova  *', 'Šidlovská  *', -153.121212]"
"['Šidlovská  *', 'Jahodová  *', -210.731707]"
"['Šidlovec  *', 'Stavbárska  *', -110.084211]"
"['Veterinárna nemocnica  *', 'Sídlisko III', -23.941558]"
"['Šidlovská  *', 'Dúbravská  *', -102.824324]"
"['Dúbravská  *', 'Pri kaplnke  *', -81.312849]"
"['Pri kaplnke  *', 'Dúbrava. *', -71.821326]"
"['Dúbrava. *', 'Veterinárna nemocnica  *', -69.556291]"
"['Stavbárska  *', 'Šidlovská  *', -102.137255]"
"['Niné lúky  *', 'Vyšné lúky  *', -56.875]"
"['Vyšné lúky  *', 'L.Novomeského', -46.933333]"
"['L.Novomeského', 'Vansovej', -137.111111]"
"['Pod Šalgovíkom', 'Vansovej', -196.444444]"
"['Jahodová  *', 'Šidlovec  *', 2162.0]"

 5:
"['Prešovská univerzita', 'Škultétyho', -47.319838]"
"['Škultétyho', 'Èierny most', -71.784572]"
"['Èierny most', 'Divadlo Jonáša Záborského', -77.525473]"
"['Divadlo Jonáša Záborského', 'Na Hlavnej', -72.397468]"
"['Na Hlavnej', 'Trojica', -45.344161]"
"['Trojica', 'Sabinovská', -47.700268]"
"['Sabinovská', 'Mièurinova  *', -41.252252]"
"['Mièurinova  *', 'Pod Skalkou  *', -49.005464]"
"['Pod Skalkou  *', 'Rázc.Šidlovec  *', -54.397149]"
"['Rázc.Šidlovec  *', 'Veterinárna nemocnica  *', -104.030093]"
"['Štúrova  *', 'Priemyselné centrum  *', -59.012195]"
"['Priemyselné centrum  *', 'Pekárne  *', -48.995876]"
"['Obrancov mieru', 'Poliklinika', -101.138055]"
"['Na Hlavnej', 'Ve¾ká pošta', -25.375959]"
"['Ve¾ká pošta', 'Èierny most', -18.336918]"
"['Èierny most', 'Štúrova  *', -60.287206]"
"['Poliklinika', 'Trojica', -89.507054]"
"['Obrancov mieru', 'Duchnovièovo nám.', -49.597561]"
"['Duchnovièovo nám.', 'Prešovská univerzita', -53.305164]"

14:
"['Petrovianska  *', 'Košická  *', -45.553726]"
"['Košická  *', 'Novı Solivar  *', -48.05151]"
"['Novı Solivar  *', 'eleznièná stanica', -50.221122]"
"['eleznièná stanica', 'Èierny most', -37.5611]"
"['Ve¾ká pošta', 'Èierny most', -16.115512]"
"['Petrovianska  *', 'Logistické centrum  *', -27.209632]"
"['Èierny most', 'Divadlo Jonáša Záborského', -42.763636]"
"['Divadlo Jonáša Záborského', 'Na Hlavnej', -47.22973]"
"['Na Hlavnej', 'Trojica', -15.684211]"
"['Trojica', 'Sabinovská', -26.586957]"
"['Sabinovská', 'Mièurinova  *', -28.176353]"
"['Mièurinova  *', 'Pod Skalkou  *', -12.868657]"
"['Pod Skalkou  *', 'Rázc.Šidlovec  *', -7.934615]"
"['Rázc.Šidlovec  *', 'Dúbrava  *', 2.128676]"
"['Dúbrava  *', 'Bikoš  *', -9.374233]"
"['Bikoš  *', 'Šariš park *', -10.314211]"
"['Šariš park *', 'Pivovar  *', -77.419355]"
"['Pivovar  *', 'Andreja Sládkovièa *', -81.706897]"
"['Andreja Sládkovièa *', 'ZŠ V.Šariš', -89.910714]"
"['ZŠ V.Šariš', 'Stanièná  *', -112.75]"
"['Stanièná  *', 'Pivovar  *', -111.276316]"
"['Pivovar  *', 'Rázcestie Kanaš  *', -168.375]"
"['Rázcestie Kanaš  *', 'Sordok  *', -30.952782]"
"['Sordok  *', 'Kozí rook  *', -39.011401]"
"['Kozí rook  *', 'Husí hrb  *', -37.95283]"
"['Záborské', 'Záborské-stred  *', -28.8]"
"['Záborské-stred  *', 'Rázc.Záborské  *', -44.223837]"
"['Rázc.Záborské  *', 'Logistické centrum  *', -26.094313]"
"['Priemyselnı park Záborské', 'Logistické centrum  *', -23.922043]"
"['Pri kostole  *', 'Medzi jarkami  *', -31.348901]"
"['Medzi jarkami  *', 'Stará škola  *', -34.322245]"
"['Šariš park *', 'Rázcestie Kanaš  *', -19.925]"
"['Husí hrb  *', 'Pri kostole  *', -39.259825]"
"['Kanaš-Stráe', 'Stará škola  *', -67.6875]"
"['Na Hlavnej', 'Ve¾ká pošta', 6.074919]"
"['Rázc.Záborské  *', 'Priemyselnı park Záborské', -91.197101]"
"['Sordok  *', 'Pivovar  *', -39.9]"
"['Stanièná  *', 'Medulienka   *', -17.944444]"
"['Medulienka   *', 'Nám.sv.Jakuba  *', -8.25]"
"['Nám.sv.Jakuba  *', 'Varoš  *', -1.857143]"
"['Rázcestie Kanaš  *', 'Bikoš  *', -75.574713]"
"['Bikoš  *', 'Rázc.Šidlovec  *', -108.871795]"
"['Pivovar  *', 'Bikoš  *', -194.775]"

22:
"['Šidlovská  *', 'Jahodová  *', -10.111753]"
"['Šidlovec  *', 'Stavbárska  *', -60.47976]"
"['Stavbárska  *', 'Šidlovská  *', -70.013193]"
"['Šidlovská  *', 'Jánošíkova  *', -24.658824]"
"['Jánošíkova  *', 'Rázc.Šidlovec  *', -39.934074]"
"['Rázc.Šidlovec  *', 'Pod Skalkou  *', -53.416928]"
"['Pod Skalkou  *', 'Mièurinova  *', -198.007429]"
"['Mièurinova  *', 'Sabinovská', -167.221154]"
"['Sabinovská', 'Trojica', -160.066954]"
"['Trojica', 'Na Hlavnej', -125.621273]"
"['Na Hlavnej', 'Ve¾ká pošta', -43.324051]"
"['Ve¾ká pošta', 'Plzenská *', -70.38705]"
"['Plzenská *', 'Pod Táborom  *', -91.844444]"
"['Pod Táborom  *', 'Niné lúky  *', -60.847278]"
"['Niné lúky  *', 'Vyšné lúky  *', -65.795699]"
"['Vyšné lúky  *', 'L.Novomeského', -104.091641]"
"['L.Novomeského', 'Vansovej', -105.318828]"
"['Vansovej', 'Pod Šalgovíkom', -358.179455]"
"['Pod Šalgovíkom', 'Sekèovská  *', -132.65616]"
"['Sekèovská  *', 'Hruny  *', -123.146552]"
"['Šalgovík  *', 'Kamenná  *', -52.961219]"
"['Kamenná  *', 'Hruny  *', -27.967391]"
"['Hruny  *', 'Pod Šalgovíkom', -14.403599]"
"['Pod Táborom  *', 'Lesík delostrelcov  *', -50.452442]"
"['Lesík delostrelcov  *', 'Kpt.Nálepku  *', -144.038356]"
"['Kpt.Nálepku  *', 'Divadlo Jonáša Záborského', -268.905405]"
"['Divadlo Jonáša Záborského', 'Na Hlavnej', -186.252101]"
"['Teriakovce', 'OcÚ Teriakovce  *', -43.166667]"
"['OcÚ Teriakovce  *', 'Na Kruhu  *', -75.585366]"
"['Na Kruhu  *', 'Rázc.Teriakovce  *', -85.320388]"
"['Rázc.Teriakovce  *', 'Šalgovia  *', -87.161954]"
"['Šalgovia  *', 'Labutia  *', -80.763393]"
"['Labutia  *', 'Šalgovík  *', -99.91133]"
"['Hruny  *', 'Šalgovík  *', -122.113636]"
"['Jánošíkova  *', 'Veterinárna nemocnica  *', -1.6875]"
"['Poliklinika', 'Trojica', -7.387755]"

20:
"['Pediatria  *', 'Vajanského  *', -17.265166]"
"['Trojica', 'Na Hlavnej', -46.931034]"
"['Na Hlavnej', 'Grešova  *', -22.355769]"
"['Grešova  *', 'RÚVZ  *', -57.384615]"
"['RÚVZ  *', 'Onkologickı pavilón  *', -41.887179]"
"['Onkologickı pavilón  *', 'Monoblok  interné oddelenie  *', -7.641407]"
"['Monoblok  interné oddelenie  *', 'Pediatria  *', -41.977642]"
"['Vajanského  *', 'Trojica', -70.457944]"

19:
"['eleznièná stanica', 'Èierny most', -91.916368]"
"['Èierny most', 'Grešova  *', -133.212644]"
"['Fakultná nemocnica', 'Detská nemocnica', -63.953608]"
"['Detská nemocnica', 'Dilongova  *', -78.982609]"
"['Dilongova  *', 'Sládkovièova  *', -72.225166]"
"['Sládkovièova  *', 'Moyzesova  *', -50.811828]"
"['Moyzesova  *', 'Ve¾ká pošta', -50.11068]"
"['Ve¾ká pošta', 'Èierny most', -34.02994]"
"['eleznièná stanica', 'Novı Solivar  *', -96.455744]"
"['Novı Solivar  *', 'Košická  *', -80.19378]"
"['Košická  *', 'Chalupkova  *', -94.116]"
"['Chalupkova  *', 'Švábska', -80.52819]"
"['Švábska', 'Lomnická', -88.213808]"
"['Lesnícka', 'Pavla Horova', -91.126411]"
"['Pavla Horova', 'Martina Benku', -92.365546]"
"['Martina Benku', 'L.Novomeského', -99.431145]"
"['L.Novomeského', 'Kysucká  *', -85.967298]"
"['Kysucká  *', 'Kukuèínova  *', -82.161836]"
"['Solivar', 'Kukuèínova  *', -41.225627]"
"['Lesnícka', 'Lomnická', -104.261139]"

42:
"['Štúrova  *', 'Èierny most', -21.507752]"
"['Na Hlavnej', 'Ve¾ká pošta', -46.068182]"
"['Ve¾ká pošta', 'Èierny most', -92.221557]"
"['Èierny most', 'eleznièná stanica', -86.43695]"
"['eleznièná stanica', 'Novı Solivar  *', -102.929936]"
"['Novı Solivar  *', 'Jilemnického  *', -31.657143]"
"['Jilemnického  *', 'Pod Wilec.hôrkou  *', -67.993691]"
"['Pod Wilec.hôrkou  *', 'Wilecova hôrka  *', -70.922006]"
"['Kamenná baòa  *', 'Wilecova hôrka  *', -30.760417]"
"['Pod Wilec.hôrkou  *', 'Budovate¾ská', -52.131148]"
"['Budovate¾ská', 'Pekárne  *', -48.607143]"
"['Pekárne  *', 'Priemyselné centrum  *', 0.180556]"
"['Borkút', 'Kamenná baòa  *', -40.691589]"
"['Priemyselné centrum  *', 'Štúrova  *', 10.558824]"

27:
"['Na Hlavnej', 'Trojica', 9.424679]"
"['Trojica', 'Duklianska  *', -20.853199]"
"['Duklianska  *', 'Šafárikova  cintorín  *', 155.053719]"
"['Šafárikova  cintorín  *', 'Vodárenská  *', 23.290816]"
"['Hviezdna', 'Vodárenská  *', -43.915698]"
"['Vodárenská  *', 'Dilongova  *', -64.868327]"
"['Dilongova  *', 'Vajanského  *', -66.852459]"
"['Vajanského  *', 'Duklianska  *', -43.581921]"
"['Na Hlavnej', 'Ve¾ká pošta', 3.540603]"
"['Ve¾ká pošta', 'Èierny most', -5.63285]"
"['Èierny most', 'Škultétyho', 0.026233]"
"['Škultétyho', 'Mestská hala  *', 6.742169]"
"['Mestská hala  *', 'Pod Kamennou baòou  *', 6.68]"
"['Pod Kamennou baòou  *', 'Horárska  *', -14.890625]"
"['Horárska  *', 'Záhradkárska osada  *', -24.057971]"
"['Záhradkárska osada  *', 'Hôrka  *', -19.826316]"
"['Za Kalváriou', 'Hôrka  *', -19.280303]"
"['Horárska  *', 'Slávièia   *', -22.843931]"
"['Slávièia   *', 'Pod Kamennou baòou  *', 15.329238]"
"['Èierny most', 'Divadlo Jonáša Záborského', 5.218232]"
"['Divadlo Jonáša Záborského', 'Na Hlavnej', 1.697368]"
"['Záhradkárska osada  *', 'Slávièia   *', -3.066667]"

41:
"['Trojica', 'Duklianska  *', -20.623306]"
"['Duklianska  *', 'K Surdoku  *', 5.226374]"
"['K Surdoku  *', 'Pod Šibeòou  *', -10.463291]"
"['Pod Šibeòou  *', 'Koryto  *', -17.991984]"
"['Surdok', 'Pred Surdokom  *', -61.565854]"
"['Pred Surdokom  *', 'Plachty  *', -18.328421]"
"['Plachty  *', 'Za Kútami  *', -24.570384]"
"['Za Kútami  *', 'Kúty  *', -9.032787]"
"['Kúty  *', 'Rybníèky  *', -13.306554]"
"['Rybníèky  *', 'Koryto  *', -17.110197]"
"['Èierny most', 'Divadlo Jonáša Záborského', -60.013333]"
"['Divadlo Jonáša Záborského', 'Na Hlavnej', -60.451713]"
"['Na Hlavnej', 'Trojica', -24.795824]"

36:
"['Poliklinika', 'Trojica', -61.664474]"
"['Trojica', 'Na Hlavnej', -5.457831]"
"['Na Hlavnej', 'Ve¾ká pošta', -4.300725]"
"['Ve¾ká pošta', 'Èierny most', -7.75]"
"['Èierny most', 'Rusínska  *', -89.768489]"
"['Rusínska  *', 'L.Novomeského', -103.826633]"
