
 1:
"['Pavla Horova', 'Lesnícka', -95.127907]"
"['Lesnícka', 'Suvorovova  *', -100.768366]"
"['Suvorovova  *', 'Cintorín Solivar *', -88.254344]"
"['Cintorín Solivar *', 'Na brehu  *', -81.314346]"
"['Na brehu  *', 'Pod Hrádkom  *', -85.400498]"
"['Pod Hrádkom  *', 'Valkovská  *', -79.47494]"
"['Solivar', 'Valkovská  *', -71.992248]"
"['Martina Benku', 'Rusínska  *', -99.973064]"
"['Rusínska  *', 'HOBBY PARK *', -76.744681]"
"['HOBBY PARK *', 'Èierny most', -90.348387]"
"['Èierny most', 'Divadlo Jonáša Záborského', -85.278195]"

 7:
"['Èierny most', 'Štúrova  *', -67.653947]"
"['Štúrova  *', 'Priemyselné centrum  *', -32.891399]"
"['Priemyselné centrum  *', 'Pekárne  *', -39.442791]"
"['Trojica', 'Duklianska  *', -75.425205]"
"['Duklianska  *', 'Rázcestie Kúty  *', -48.023752]"
"['Rázcestie Kúty  *', 'Dopravnı podnik  *', -46.513043]"
"['Dopravnı podnik  *', '¼ubochnianska  *', -46.648534]"
"['¼ubochnianska  *', 'Strojnícka  *', -42.19109]"
"['Strojnícka  *', 'Drustevná  *', -40.482168]"
"['Širpo', 'Drustevná  *', -18.048387]"
"['Budovate¾ská', 'Pekárne  *', -26.715152]"
"['Trojica', 'Na Hlavnej', -45.421754]"
"['Na Hlavnej', 'Ve¾ká pošta', -53.208851]"
"['Ve¾ká pošta', 'Èierny most', -42.783607]"
"['Èierny most', 'Divadlo Jonáša Záborského', -50.382114]"
"['Divadlo Jonáša Záborského', 'Na Hlavnej', -46.360809]"

45:
"['eleznièná stanica', 'Škára *', -72.408625]"
"['Škára *', 'Lomnická', -70.66299]"
"['Lomnická', 'Švábska', -63.935596]"
"['Švábska', 'Pionierska  *', -64.086097]"
"['Pionierska  *', 'Jesenná  *', -74.625471]"
"['Jesenná  *', 'Jelšová  *', -72.413816]"
"['eleznièná stanica', 'Èierny most', -54.697315]"
"['Èierny most', 'Divadlo Jonáša Záborského', -29.378549]"
"['Divadlo Jonáša Záborského', 'Na Hlavnej', -46.152778]"
"['Na Hlavnej', 'Trojica', -46.142995]"
"['Trojica', 'Sabinovská', -64.79205]"
"['Sabinovská', 'Mièurinova  *', -79.416003]"
"['Mièurinova  *', 'Pod Skalkou  *', -63.938907]"
"['Pod Skalkou  *', 'Rázc.Šidlovec  *', -54.963932]"
"['Rázc.Šidlovec  *', 'Dúbrava  *', -59.448237]"
"['Dúbrava  *', 'Bikoš  *', -102.850292]"
"['Ve¾kı Šariš', 'Varoš  *', -27.847612]"
"['Varoš  *', 'Nám.sv.Jakuba  *', -82.100995]"
"['Nám.sv.Jakuba  *', 'Medulienka   *', -73.535917]"
"['Medulienka   *', 'Stanièná  *', -81.89462]"
"['Pivovar  *', 'Bikoš  *', -95.463801]"
"['Bikoš  *', 'Rázc.Šidlovec  *', -51.58264]"
"['Bikoš  *', 'Šariš park *', -72.606017]"
"['Šariš park *', 'Pivovar  *', -87.359433]"
"['Pivovar  *', 'Stanièná  *', -84.679268]"
"['Na Hlavnej', 'Ve¾ká pošta', -43.858454]"
"['Ve¾ká pošta', 'Èierny most', -44.55371]"
"['Delòa', 'Jelšová  *', -38.086409]"
"['Pivovar  *', 'Rázcestie Kanaš  *', 54.866667]"
"['Rázcestie Kanaš  *', 'Sordok  *', 71.846154]"
"['Sordok  *', 'Kozí rook  *', 68.444444]"
"['Kozí rook  *', 'Husí hrb  *', 49.8]"
"['Husí hrb  *', 'Pri kostole  *', 69.366667]"
"['Pri kostole  *', 'Medzi jarkami  *', 37.307692]"
"['Medzi jarkami  *', 'Stará škola  *', 67.230769]"

21:
"['Dopravnı podnik  *', 'Rázcestie Kúty  *', -52.48158]"
"['Rázcestie Kúty  *', 'Duklianska  *', -53.812423]"
"['Trojica', 'Na Hlavnej', -66.316993]"
"['Na Hlavnej', 'Grešova  *', -50.46244]"
"['Grešova  *', 'Fakultná nemocnica', -53.984946]"
"['Fakultná nemocnica', 'Detská nemocnica', -29.058172]"
"['Detská nemocnica', 'Rázcestie Kúty  *', -45.235333]"
"['Dopravnı podnik  *', 'Šarišské Lúky  *', -37.346478]"
"['Šarišské Lúky  *', 'Vranovská  *', -42.11992]"
"['Nová  *', 'Fintická  *', -25.593578]"
"['Fintická  *', 'Iš¾a  *', -26.772192]"
"['Grib¾ovec  *', 'Ihrisko  *', -38.360286]"
"['Ihrisko  *', 'Èervenı mostík  *', -38.013675]"
"['Èervenı mostík  *', 'Nám. J.Kolarèíka  *', -39.384778]"
"['Nám. J.Kolarèíka  *', 'V kopci  *', -41.760344]"
"['V kopci  *', 'Pri lipe  *', -46.708207]"
"['Fintice', 'Pri lipe  *', -37.921156]"
"['Grib¾ovec  *', 'Za traou  *', -36.045408]"
"['Za traou  *', 'Iš¾a  *', -39.1]"
"['Nová  *', 'Vranovská  *', -26.225507]"

32:
"['Poliklinika', 'Trojica', -91.476871]"
"['Trojica', 'Na Hlavnej', -54.798311]"
"['Na Hlavnej', 'Ve¾ká pošta', -35.861236]"
"['Ve¾ká pošta', 'Èierny most', -36.698684]"
"['Èierny most', 'Rusínska  *', -115.895931]"
"['Rusínska  *', 'Jurkovièova', -153.556966]"
"['Jurkovièova', 'Karpatská', -149.565491]"
"['Okruná  *', 'Floriánova  *', -92.521602]"
"['Floriánova  *', 'Poliklinika', -98.521513]"
"['Sibírska', 'Karpatská', -47.700348]"
"['Rusínska  *', 'HOBBY PARK *', -47.642308]"
"['Sabinovská', 'Trojica', -41.955975]"
"['HOBBY PARK *', 'Èierny most', -61.03251]"
"['Èierny most', 'Divadlo Jonáša Záborského', -87.14977]"
"['Divadlo Jonáša Záborského', 'Na Hlavnej', -86.983471]"
"['Duklianska  *', 'Trojica', -114.194245]"

 2:
"['Sabinovská', 'Trojica', -119.3212]"
"['Trojica', 'Na Hlavnej', -55.493051]"
"['Na Hlavnej', 'Ve¾ká pošta', -48.201911]"
"['Ve¾ká pošta', 'Èierny most', -51.104972]"
"['Èierny most', 'Škultétyho', -71.221097]"
"['Škultétyho', 'Prešovská univerzita', -65.420681]"
"['Prešovská univerzita', 'Duchnovièovo nám.', -64.120776]"
"['Duchnovièovo nám.', 'Námestie mládee  *', -92.973491]"
"['Budovate¾ská', 'Pekárne  *', -31.767296]"
"['Pekárne  *', 'Priemyselné centrum  *', -14.876682]"
"['Priemyselné centrum  *', 'Štúrova  *', -17.516257]"
"['Štúrova  *', 'Èierny most', -63.287639]"
"['Èierny most', 'Divadlo Jonáša Záborského', -68.315644]"
"['Divadlo Jonáša Záborského', 'Na Hlavnej', -69.456714]"
"['Trojica', 'Poliklinika', -71.206989]"
"['Bajkalská', 'Veterinárna nemocnica  *', -47.312977]"
"['Veterinárna nemocnica  *', 'Rázc.Šidlovec  *', -90.255605]"
"['Rázc.Šidlovec  *', 'Pod Skalkou  *', -81.057998]"
"['Pod Skalkou  *', 'Mièurinova  *', -101.119194]"
"['Mièurinova  *', 'Sabinovská', -118.404244]"
"['Dúbrava  *', 'Rázc.Šidlovec  *', -31.362147]"

12:
"['Sídlisko III', 'Prostìjovská', -31.629358]"
"['Prostìjovská', 'Centrum', -40.156364]"
"['Centrum', 'VUKOV', -25.517045]"
"['VUKOV', 'Nám.Krá¾.pokoja', -35.541147]"
"['Nám.Krá¾.pokoja', 'Volgogradská', -40.675105]"
"['Volgogradská', 'M.Èulena  *', -40.235424]"
"['M.Èulena  *', 'Odborárska  *', -31.955056]"
"['Odborárska  *', 'Sázavského  *', -32.575943]"
"['Sázavského  *', 'Kollárova  *', -33.440044]"
"['Kollárova  *', 'SOŠ lesnícka  *', -42.350579]"
"['SOŠ lesnícka  *', 'Malá stanica *', -12.28474]"
"['Malá stanica *', 'Kúpe¾ná  *', -27.549906]"
"['Kúpe¾ná  *', 'Pavlovièovo nám.  *', -41.894986]"
"['Pavlovièovo nám.  *', 'Divadlo Jonáša Záborského', -27.463235]"
"['Divadlo Jonáša Záborského', 'Na Hlavnej', -31.929104]"
"['Sibírska', 'Karpatská', -69.809742]"
"['Karpatská', 'Jurkovièova', -93.921979]"
"['Jurkovièova', 'Niné lúky  *', -62.122657]"
"['Niné lúky  *', 'Pod Táborom  *', -48.592028]"
"['Pod Táborom  *', 'Lesík delostrelcov  *', -61.302483]"
"['Lesík delostrelcov  *', 'Fakultná nemocnica', -62.651911]"
"['Fakultná nemocnica', 'Detská nemocnica', -38.896663]"
"['Detská nemocnica', 'Dilongova  *', -68.561062]"
"['Dilongova  *', 'Vajanského  *', -87.965775]"
"['Vajanského  *', 'Trojica', -80.726364]"
"['Na Hlavnej', 'Trojica', -29.068296]"
"['Trojica', 'Duklianska  *', -35.668312]"
"['Duklianska  *', 'Šafárikova  cintorín  *', -17.969121]"
"['Šafárikova  cintorín  *', 'Detská nemocnica', -28.959752]"
"['Na Hlavnej', 'Ve¾ká pošta', -40.757322]"
"['Ve¾ká pošta', 'Pavlovièovo nám.  *', -39.087574]"
"['Kúpe¾ná  *', 'Gym.sv.Moniky  *', -50.197885]"
"['Gym.sv.Moniky  *', 'SOŠ lesnícka  *', -34.83989]"
"['Prostìjovská', 'Bajkalská', -44.394558]"
"['Bajkalská', 'Veterinárna nemocnica  *', -58.882466]"
"['Veterinárna nemocnica  *', 'Jánošíkova  *', -111.217016]"
"['Jánošíkova  *', 'Šidlovská  *', -100.523077]"
"['Šidlovská  *', 'Jahodová  *', -138.252874]"
"['Šidlovec  *', 'Stavbárska  *', -76.217523]"
"['Veterinárna nemocnica  *', 'Sídlisko III', -31.246715]"
"['Šidlovská  *', 'Dúbravská  *', -86.518519]"
"['Dúbravská  *', 'Pri kaplnke  *', -84.384181]"
"['Pri kaplnke  *', 'Dúbrava. *', -66.945537]"
"['Dúbrava. *', 'Veterinárna nemocnica  *', -64.316832]"
"['Stavbárska  *', 'Šidlovská  *', -74.201031]"
"['Niné lúky  *', 'Vyšné lúky  *', -17.204545]"
"['Vyšné lúky  *', 'L.Novomeského', -58.385321]"
"['L.Novomeského', 'Vansovej', -87.096774]"
"['Pod Šalgovíkom', 'Vansovej', -77.809524]"
"['Jahodová  *', 'Šidlovec  *', 2162.0]"

 5:
"['Prešovská univerzita', 'Škultétyho', -55.876065]"
"['Škultétyho', 'Èierny most', -81.711076]"
"['Èierny most', 'Divadlo Jonáša Záborského', -88.902054]"
"['Divadlo Jonáša Záborského', 'Na Hlavnej', -84.65043]"
"['Na Hlavnej', 'Trojica', -51.549841]"
"['Trojica', 'Sabinovská', -60.920466]"
"['Sabinovská', 'Mièurinova  *', -51.490741]"
"['Mièurinova  *', 'Pod Skalkou  *', -59.65861]"
"['Pod Skalkou  *', 'Rázc.Šidlovec  *', -62.759953]"
"['Rázc.Šidlovec  *', 'Veterinárna nemocnica  *', -213.440337]"
"['Štúrova  *', 'Priemyselné centrum  *', -68.540445]"
"['Priemyselné centrum  *', 'Pekárne  *', -63.216397]"
"['Obrancov mieru', 'Poliklinika', -98.762806]"
"['Na Hlavnej', 'Ve¾ká pošta', -36.140775]"
"['Ve¾ká pošta', 'Èierny most', -27.334204]"
"['Èierny most', 'Štúrova  *', -70.820553]"
"['Poliklinika', 'Trojica', -93.796113]"
"['Obrancov mieru', 'Duchnovièovo nám.', -60.686038]"
"['Duchnovièovo nám.', 'Prešovská univerzita', -62.666667]"

14:
"['Petrovianska  *', 'Košická  *', -50.056863]"
"['Košická  *', 'Novı Solivar  *', -51.340408]"
"['Novı Solivar  *', 'eleznièná stanica', -56.770081]"
"['eleznièná stanica', 'Èierny most', -46.225455]"
"['Ve¾ká pošta', 'Èierny most', -14.445469]"
"['Petrovianska  *', 'Logistické centrum  *', -33.478298]"
"['Èierny most', 'Divadlo Jonáša Záborského', -50.062893]"
"['Divadlo Jonáša Záborského', 'Na Hlavnej', -43.367387]"
"['Na Hlavnej', 'Trojica', -17.290055]"
"['Trojica', 'Sabinovská', -30.964904]"
"['Sabinovská', 'Mièurinova  *', -34.733051]"
"['Mièurinova  *', 'Pod Skalkou  *', -24.294723]"
"['Pod Skalkou  *', 'Rázc.Šidlovec  *', -19.04418]"
"['Rázc.Šidlovec  *', 'Dúbrava  *', -11.036029]"
"['Dúbrava  *', 'Bikoš  *', -24.247655]"
"['Bikoš  *', 'Šariš park *', -25.415412]"
"['Šariš park *', 'Pivovar  *', -85.134615]"
"['Pivovar  *', 'Andreja Sládkovièa *', -81.483146]"
"['Andreja Sládkovièa *', 'ZŠ V.Šariš', -91.12]"
"['ZŠ V.Šariš', 'Stanièná  *', -112.844156]"
"['Stanièná  *', 'Pivovar  *', -115.050847]"
"['Pivovar  *', 'Rázcestie Kanaš  *', -145.416667]"
"['Rázcestie Kanaš  *', 'Sordok  *', -40.081206]"
"['Sordok  *', 'Kozí rook  *', -46.705708]"
"['Kozí rook  *', 'Husí hrb  *', -46.909291]"
"['Záborské', 'Záborské-stred  *', -34.449358]"
"['Záborské-stred  *', 'Rázc.Záborské  *', -58.554348]"
"['Rázc.Záborské  *', 'Logistické centrum  *', -42.323444]"
"['Priemyselnı park Záborské', 'Logistické centrum  *', -20.544715]"
"['Pri kostole  *', 'Medzi jarkami  *', -40.0]"
"['Medzi jarkami  *', 'Stará škola  *', -46.666985]"
"['Šariš park *', 'Rázcestie Kanaš  *', -31.276083]"
"['Husí hrb  *', 'Pri kostole  *', -46.550515]"
"['Kanaš-Stráe', 'Stará škola  *', -72.070611]"
"['Na Hlavnej', 'Ve¾ká pošta', 0.663435]"
"['Rázc.Záborské  *', 'Priemyselnı park Záborské', -87.592838]"
"['Sordok  *', 'Pivovar  *', -52.903846]"
"['Stanièná  *', 'Medulienka   *', -17.944444]"
"['Medulienka   *', 'Nám.sv.Jakuba  *', -8.25]"
"['Nám.sv.Jakuba  *', 'Varoš  *', -1.857143]"
"['Rázcestie Kanaš  *', 'Bikoš  *', -71.167364]"
"['Bikoš  *', 'Rázc.Šidlovec  *', -75.964072]"
"['Pivovar  *', 'Bikoš  *', -193.642857]"

22:
"['Šidlovská  *', 'Jahodová  *', -24.61704]"
"['Šidlovec  *', 'Stavbárska  *', -131.701872]"
"['Stavbárska  *', 'Šidlovská  *', -69.481111]"
"['Šidlovská  *', 'Jánošíkova  *', -34.360726]"
"['Jánošíkova  *', 'Rázc.Šidlovec  *', -65.188517]"
"['Rázc.Šidlovec  *', 'Pod Skalkou  *', -148.417501]"
"['Pod Skalkou  *', 'Mièurinova  *', -194.988393]"
"['Mièurinova  *', 'Sabinovská', -152.319805]"
"['Sabinovská', 'Trojica', -182.438739]"
"['Trojica', 'Na Hlavnej', -87.570892]"
"['Na Hlavnej', 'Ve¾ká pošta', -49.944691]"
"['Ve¾ká pošta', 'Plzenská *', -77.824723]"
"['Plzenská *', 'Pod Táborom  *', -96.897679]"
"['Pod Táborom  *', 'Niné lúky  *', -68.126603]"
"['Niné lúky  *', 'Vyšné lúky  *', -73.537836]"
"['Vyšné lúky  *', 'L.Novomeského', -106.326956]"
"['L.Novomeského', 'Vansovej', -108.970025]"
"['Vansovej', 'Pod Šalgovíkom', -206.44617]"
"['Pod Šalgovíkom', 'Sekèovská  *', -141.767313]"
"['Sekèovská  *', 'Hruny  *', -126.28877]"
"['Šalgovík  *', 'Kamenná  *', -44.91989]"
"['Kamenná  *', 'Hruny  *', -21.797448]"
"['Hruny  *', 'Pod Šalgovíkom', -15.009828]"
"['Pod Táborom  *', 'Lesík delostrelcov  *', -52.215563]"
"['Lesík delostrelcov  *', 'Kpt.Nálepku  *', -90.165279]"
"['Kpt.Nálepku  *', 'Divadlo Jonáša Záborského', -120.981205]"
"['Divadlo Jonáša Záborského', 'Na Hlavnej', -101.394876]"
"['Teriakovce', 'OcÚ Teriakovce  *', -34.859756]"
"['OcÚ Teriakovce  *', 'Na Kruhu  *', -67.749606]"
"['Na Kruhu  *', 'Rázc.Teriakovce  *', -70.509766]"
"['Rázc.Teriakovce  *', 'Šalgovia  *', -76.127482]"
"['Šalgovia  *', 'Labutia  *', -72.238889]"
"['Labutia  *', 'Šalgovík  *', -85.823108]"
"['Hruny  *', 'Šalgovík  *', -105.665037]"
"['Jánošíkova  *', 'Veterinárna nemocnica  *', -31.65625]"
"['Poliklinika', 'Trojica', -17.864979]"

20:
"['Pediatria  *', 'Vajanského  *', -4.684194]"
"['Trojica', 'Na Hlavnej', -18.743212]"
"['Na Hlavnej', 'Grešova  *', -1.772551]"
"['Grešova  *', 'RÚVZ  *', -37.105614]"
"['RÚVZ  *', 'Onkologickı pavilón  *', -20.900774]"
"['Onkologickı pavilón  *', 'Monoblok  interné oddelenie  *', 12.688531]"
"['Monoblok  interné oddelenie  *', 'Pediatria  *', -7.204805]"
"['Vajanského  *', 'Trojica', -71.894737]"

19:
"['eleznièná stanica', 'Èierny most', -110.691304]"
"['Èierny most', 'Grešova  *', -147.576726]"
"['Fakultná nemocnica', 'Detská nemocnica', -74.801909]"
"['Detská nemocnica', 'Dilongova  *', -89.696607]"
"['Dilongova  *', 'Sládkovièova  *', -86.853035]"
"['Sládkovièova  *', 'Moyzesova  *', -82.71256]"
"['Moyzesova  *', 'Ve¾ká pošta', -80.975277]"
"['Ve¾ká pošta', 'Èierny most', -57.210227]"
"['eleznièná stanica', 'Novı Solivar  *', -113.177474]"
"['Novı Solivar  *', 'Košická  *', -97.624862]"
"['Košická  *', 'Chalupkova  *', -109.569686]"
"['Chalupkova  *', 'Švábska', -99.428973]"
"['Švábska', 'Lomnická', -107.74772]"
"['Lesnícka', 'Pavla Horova', -105.304671]"
"['Pavla Horova', 'Martina Benku', -110.4]"
"['Martina Benku', 'L.Novomeského', -113.445181]"
"['L.Novomeského', 'Kysucká  *', -95.090196]"
"['Kysucká  *', 'Kukuèínova  *', -91.635452]"
"['Solivar', 'Kukuèínova  *', -41.543837]"
"['Lesnícka', 'Lomnická', -114.896119]"

42:
"['Štúrova  *', 'Èierny most', -35.019608]"
"['Na Hlavnej', 'Ve¾ká pošta', -37.456265]"
"['Ve¾ká pošta', 'Èierny most', -70.658537]"
"['Èierny most', 'eleznièná stanica', -76.982709]"
"['eleznièná stanica', 'Novı Solivar  *', -89.291022]"
"['Novı Solivar  *', 'Jilemnického  *', -33.561047]"
"['Jilemnického  *', 'Pod Wilec.hôrkou  *', -68.542816]"
"['Pod Wilec.hôrkou  *', 'Wilecova hôrka  *', -62.868809]"
"['Kamenná baòa  *', 'Wilecova hôrka  *', -35.084936]"
"['Pod Wilec.hôrkou  *', 'Budovate¾ská', -51.163389]"
"['Budovate¾ská', 'Pekárne  *', -44.464567]"
"['Pekárne  *', 'Priemyselné centrum  *', -6.115854]"
"['Borkút', 'Kamenná baòa  *', -40.259259]"
"['Priemyselné centrum  *', 'Štúrova  *', -0.781711]"
"['Èierny most', 'Kpt.Nálepku  *', 458.0]"

27:
"['Na Hlavnej', 'Trojica', -17.126886]"
"['Trojica', 'Duklianska  *', -48.715768]"
"['Duklianska  *', 'Šafárikova  cintorín  *', 68.026369]"
"['Šafárikova  cintorín  *', 'Vodárenská  *', 1.235981]"
"['Hviezdna', 'Vodárenská  *', -60.067568]"
"['Vodárenská  *', 'Dilongova  *', -81.827637]"
"['Dilongova  *', 'Vajanského  *', -84.839702]"
"['Vajanského  *', 'Duklianska  *', -67.543767]"
"['Na Hlavnej', 'Ve¾ká pošta', -24.962822]"
"['Ve¾ká pošta', 'Èierny most', -39.355509]"
"['Èierny most', 'Škultétyho', -27.541885]"
"['Škultétyho', 'Mestská hala  *', -20.629668]"
"['Mestská hala  *', 'Pod Kamennou baòou  *', -20.359155]"
"['Pod Kamennou baòou  *', 'Horárska  *', -65.855186]"
"['Horárska  *', 'Záhradkárska osada  *', -59.625115]"
"['Záhradkárska osada  *', 'Hôrka  *', -47.891253]"
"['Za Kalváriou', 'Hôrka  *', -36.816165]"
"['Horárska  *', 'Slávièia   *', -10.758065]"
"['Slávièia   *', 'Pod Kamennou baòou  *', 8.108844]"
"['Èierny most', 'Divadlo Jonáša Záborského', -17.86413]"
"['Divadlo Jonáša Záborského', 'Na Hlavnej', -23.26691]"
"['Záhradkárska osada  *', 'Slávièia   *', 0.4]"

41:
"['Trojica', 'Duklianska  *', -23.947696]"
"['Duklianska  *', 'K Surdoku  *', 4.932742]"
"['K Surdoku  *', 'Pod Šibeòou  *', -9.17666]"
"['Pod Šibeòou  *', 'Koryto  *', -13.022613]"
"['Surdok', 'Pred Surdokom  *', -51.239257]"
"['Pred Surdokom  *', 'Plachty  *', -12.812777]"
"['Plachty  *', 'Za Kútami  *', -12.356265]"
"['Za Kútami  *', 'Kúty  *', -4.736443]"
"['Kúty  *', 'Rybníèky  *', -8.554645]"
"['Rybníèky  *', 'Koryto  *', -12.590599]"
"['Èierny most', 'Divadlo Jonáša Záborského', -52.377404]"
"['Divadlo Jonáša Záborského', 'Na Hlavnej', -56.718837]"
"['Na Hlavnej', 'Trojica', -14.591592]"

36:
"['Poliklinika', 'Trojica', -47.038241]"
"['Trojica', 'Na Hlavnej', -11.150442]"
"['Na Hlavnej', 'Ve¾ká pošta', -8.420139]"
"['Ve¾ká pošta', 'Èierny most', -10.786704]"
"['Èierny most', 'Rusínska  *', -86.416082]"
