
 1:
"['Poliklinika', 'Clementisova', -88.273931]"
"['Clementisova', 'Volgogradská', -74.192338]"
"['Volgogradská', 'Nám.Krá¾.pokoja', -68.187033]"
"['Nám.Krá¾.pokoja', 'VUKOV', -57.354844]"
"['VUKOV', 'Centrum', -59.107215]"
"['Centrum', 'Prostìjovská', -58.649718]"
"['Pod Šalgovíkom', 'Vansovej', -37.771171]"
"['Vansovej', 'L.Novomeského', -103.139123]"
"['L.Novomeského', 'Martina Benku', -120.762143]"
"['Martina Benku', 'Pavla Horova', -122.582593]"
"['Pavla Horova', 'Lesnícka', -111.195507]"
"['Lesnícka', 'Škára *', -112.039655]"
"['Škára *', 'eleznièná stanica', -104.666442]"
"['eleznièná stanica', 'Èierny most', -92.839051]"
"['Èierny most', 'Divadlo Jonáša Záborského', -123.203098]"
"['Divadlo Jonáša Záborského', 'Na Hlavnej', -116.709396]"
"['Na Hlavnej', 'Trojica', -76.222258]"
"['Na Hlavnej', 'Ve¾ká pošta', -30.86222]"
"['Ve¾ká pošta', 'Èierny most', -30.800932]"
"['Sídlisko III', 'Prostìjovská', -43.546529]"
"['Pod Šalgovíkom', 'Pod Šalgovíkom', -22.0]"

11:
"['Poliklinika', 'Levoèská', -77.363347]"
"['Levoèská', 'Rázcestie Rúrky  *', -57.865905]"
"['Rázcestie Rúrky  *', 'J.Bereša  *', -37.724315]"
"['Na Rúrkach', 'J.Bereša  *', -41.997529]"
"['Poliklinika', 'Trojica', -87.745835]"
"['Trojica', 'Na Hlavnej', -55.300452]"
"['Divadlo Jonáša Záborského', 'Na Hlavnej', -71.352046]"
"['Na Hlavnej', 'Ve¾ká pošta', -35.552895]"
"['Ve¾ká pošta', 'Èierny most', -38.756281]"
"['Èierny most', 'Rusínska  *', -113.653511]"
"['Rusínska  *', 'Eperia', -102.832524]"
"['Eperia', 'Martina Benku', -131.909149]"
"['Martina Benku', 'Pavla Horova', -102.038725]"
"['Pavla Horova', 'Lesnícka', -108.475802]"
"['Lesnícka', 'Suvorovova  *', -116.972936]"
"['Suvorovova  *', 'Cintorín Solivar *', -107.163601]"
"['Cintorín Solivar *', 'Na brehu  *', -102.833761]"
"['Na brehu  *', 'Pod Hrádkom  *', -106.785714]"
"['Pod Hrádkom  *', 'Valkovská  *', -95.540541]"
"['Solivar', 'Valkovská  *', -71.765661]"
"['Martina Benku', 'Rusínska  *', -104.384615]"
"['Rusínska  *', 'HOBBY PARK *', -86.805328]"
"['HOBBY PARK *', 'Èierny most', -105.051861]"
"['Èierny most', 'Divadlo Jonáša Záborského', -99.387274]"

 7:
"['Èierny most', 'Štúrova  *', -73.560362]"
"['Štúrova  *', 'Priemyselné centrum  *', -37.279675]"
"['Priemyselné centrum  *', 'Pekárne  *', -48.20427]"
"['Trojica', 'Duklianska  *', -87.023225]"
"['Duklianska  *', 'Rázcestie Kúty  *', -56.863988]"
"['Rázcestie Kúty  *', 'Dopravnı podnik  *', -50.518679]"
"['Dopravnı podnik  *', '¼ubochnianska  *', -55.807063]"
"['¼ubochnianska  *', 'Strojnícka  *', -48.41981]"
"['Strojnícka  *', 'Drustevná  *', -43.667077]"
"['Širpo', 'Drustevná  *', -19.632446]"
"['Budovate¾ská', 'Pekárne  *', -25.829649]"
"['Trojica', 'Na Hlavnej', -51.603403]"
"['Na Hlavnej', 'Ve¾ká pošta', -63.237937]"
"['Ve¾ká pošta', 'Èierny most', -57.789184]"
"['Èierny most', 'Divadlo Jonáša Záborského', -53.642024]"
"['Divadlo Jonáša Záborského', 'Na Hlavnej', -51.418831]"
"['Širpo', 'Širpo', -81.0]"

45:
"['eleznièná stanica', 'Škára *', -82.584627]"
"['Škára *', 'Lomnická', -79.397867]"
"['Lomnická', 'Švábska', -72.771216]"
"['Švábska', 'Pionierska  *', -77.269105]"
"['Pionierska  *', 'Jesenná  *', -89.275978]"
"['Jesenná  *', 'Jelšová  *', -76.46952]"
"['eleznièná stanica', 'Èierny most', -62.186494]"
"['Èierny most', 'Divadlo Jonáša Záborského', -41.280397]"
"['Divadlo Jonáša Záborského', 'Na Hlavnej', -47.237872]"
"['Na Hlavnej', 'Trojica', -48.037952]"
"['Trojica', 'Sabinovská', -69.723206]"
"['Sabinovská', 'Mièurinova  *', -87.238179]"
"['Mièurinova  *', 'Pod Skalkou  *', -73.110871]"
"['Pod Skalkou  *', 'Rázc.Šidlovec  *', -55.582009]"
"['Rázc.Šidlovec  *', 'Dúbrava  *', -61.759782]"
"['Dúbrava  *', 'Bikoš  *', -89.320232]"
"['Ve¾kı Šariš', 'Varoš  *', -25.557299]"
"['Varoš  *', 'Nám.sv.Jakuba  *', -87.710793]"
"['Nám.sv.Jakuba  *', 'Medulienka   *', -78.732155]"
"['Medulienka   *', 'Stanièná  *', -86.457146]"
"['Pivovar  *', 'Bikoš  *', -100.047492]"
"['Bikoš  *', 'Rázc.Šidlovec  *', -61.036159]"
"['Bikoš  *', 'Šariš park *', -73.650203]"
"['Šariš park *', 'Pivovar  *', -97.829996]"
"['Pivovar  *', 'Stanièná  *', -90.546383]"
"['Na Hlavnej', 'Ve¾ká pošta', -57.185245]"
"['Ve¾ká pošta', 'Èierny most', -61.285616]"
"['Delòa', 'Jelšová  *', -38.821408]"
"['Pivovar  *', 'Rázcestie Kanaš  *', 42.75]"
"['Rázcestie Kanaš  *', 'Sordok  *', 40.801724]"
"['Sordok  *', 'Kozí rook  *', 29.149701]"
"['Kozí rook  *', 'Husí hrb  *', 29.89243]"
"['Husí hrb  *', 'Pri kostole  *', 29.146552]"
"['Pri kostole  *', 'Medzi jarkami  *', 27.098361]"
"['Medzi jarkami  *', 'Stará škola  *', 46.659259]"

21:
"['Dopravnı podnik  *', 'Rázcestie Kúty  *', -60.358223]"
"['Rázcestie Kúty  *', 'Duklianska  *', -69.165879]"
"['Trojica', 'Na Hlavnej', -76.108205]"
"['Na Hlavnej', 'Grešova  *', -62.501141]"
"['Grešova  *', 'Fakultná nemocnica', -65.793162]"
"['Fakultná nemocnica', 'Detská nemocnica', -43.195965]"
"['Detská nemocnica', 'Rázcestie Kúty  *', -62.307572]"
"['Dopravnı podnik  *', 'Šarišské Lúky  *', -44.89978]"
"['Šarišské Lúky  *', 'Vranovská  *', -45.781618]"
"['Nová  *', 'Fintická  *', -27.180726]"
"['Fintická  *', 'Iš¾a  *', -36.535756]"
"['Grib¾ovec  *', 'Ihrisko  *', -40.256281]"
"['Ihrisko  *', 'Èervenı mostík  *', -38.688928]"
"['Èervenı mostík  *', 'Nám. J.Kolarèíka  *', -39.854821]"
"['Nám. J.Kolarèíka  *', 'V kopci  *', -43.875259]"
"['V kopci  *', 'Pri lipe  *', -47.167784]"
"['Fintice', 'Pri lipe  *', -39.159082]"
"['Grib¾ovec  *', 'Za traou  *', -37.799198]"
"['Za traou  *', 'Iš¾a  *', -42.817976]"
"['Nová  *', 'Vranovská  *', -34.160675]"

32:
"['Poliklinika', 'Trojica', -115.811357]"
"['Trojica', 'Na Hlavnej', -68.729172]"
"['Na Hlavnej', 'Ve¾ká pošta', -59.07294]"
"['Ve¾ká pošta', 'Èierny most', -62.113]"
"['Èierny most', 'Rusínska  *', -147.12988]"
"['Rusínska  *', 'Jurkovièova', -177.723702]"
"['Jurkovièova', 'Karpatská', -180.69499]"
"['Okruná  *', 'Floriánova  *', -110.134725]"
"['Floriánova  *', 'Poliklinika', -123.361381]"
"['Sibírska', 'Karpatská', -60.960978]"
"['Rusínska  *', 'HOBBY PARK *', -59.259109]"
"['Sabinovská', 'Trojica', -50.65896]"
"['HOBBY PARK *', 'Èierny most', -101.763851]"
"['Èierny most', 'Divadlo Jonáša Záborského', -129.897436]"
"['Divadlo Jonáša Záborského', 'Na Hlavnej', -125.970344]"
"['Duklianska  *', 'Trojica', -111.323591]"

 2:
"['Sabinovská', 'Trojica', -118.755136]"
"['Trojica', 'Na Hlavnej', -60.952591]"
"['Na Hlavnej', 'Ve¾ká pošta', -59.11632]"
"['Ve¾ká pošta', 'Èierny most', -62.041514]"
"['Èierny most', 'Škultétyho', -84.89246]"
"['Škultétyho', 'Prešovská univerzita', -76.974061]"
"['Prešovská univerzita', 'Duchnovièovo nám.', -77.576977]"
"['Duchnovièovo nám.', 'Námestie mládee  *', -105.842697]"
"['Budovate¾ská', 'Pekárne  *', -25.342703]"
"['Pekárne  *', 'Priemyselné centrum  *', -10.651577]"
"['Priemyselné centrum  *', 'Štúrova  *', -11.819201]"
"['Štúrova  *', 'Èierny most', -60.027836]"
"['Èierny most', 'Divadlo Jonáša Záborského', -69.429385]"
"['Divadlo Jonáša Záborského', 'Na Hlavnej', -71.296265]"
"['Trojica', 'Poliklinika', -82.024372]"
"['Bajkalská', 'Veterinárna nemocnica  *', -47.667715]"
"['Veterinárna nemocnica  *', 'Rázc.Šidlovec  *', -102.240573]"
"['Rázc.Šidlovec  *', 'Pod Skalkou  *', -89.065209]"
"['Pod Skalkou  *', 'Mièurinova  *', -113.075953]"
"['Mièurinova  *', 'Sabinovská', -128.641279]"
"['Dúbrava  *', 'Rázc.Šidlovec  *', -29.873355]"

12:
"['Sídlisko III', 'Prostìjovská', -55.080211]"
"['Prostìjovská', 'Centrum', -63.360921]"
"['Centrum', 'VUKOV', -46.674995]"
"['VUKOV', 'Nám.Krá¾.pokoja', -58.653337]"
"['Nám.Krá¾.pokoja', 'Volgogradská', -63.961106]"
"['Volgogradská', 'M.Èulena  *', -72.457961]"
"['M.Èulena  *', 'Odborárska  *', -60.323373]"
"['Odborárska  *', 'Sázavského  *', -53.981601]"
"['Sázavského  *', 'Kollárova  *', -101.662443]"
"['Kollárova  *', 'SOŠ lesnícka  *', -59.336324]"
"['SOŠ lesnícka  *', 'Malá stanica *', -27.603973]"
"['Malá stanica *', 'Kúpe¾ná  *', -43.93157]"
"['Kúpe¾ná  *', 'Pavlovièovo nám.  *', -56.336869]"
"['Pavlovièovo nám.  *', 'Divadlo Jonáša Záborského', -46.994226]"
"['Divadlo Jonáša Záborského', 'Na Hlavnej', -47.389908]"
"['Sibírska', 'Karpatská', -73.115608]"
"['Karpatská', 'Jurkovièova', -117.169599]"
"['Jurkovièova', 'Niné lúky  *', -86.015013]"
"['Niné lúky  *', 'Pod Táborom  *', -72.002467]"
"['Pod Táborom  *', 'Lesík delostrelcov  *', -82.003189]"
"['Lesík delostrelcov  *', 'Fakultná nemocnica', -81.468889]"
"['Fakultná nemocnica', 'Detská nemocnica', -57.833556]"
"['Detská nemocnica', 'Dilongova  *', -76.4711]"
"['Dilongova  *', 'Vajanského  *', -94.855975]"
"['Vajanského  *', 'Trojica', -99.870092]"
"['Na Hlavnej', 'Trojica', -43.150985]"
"['Trojica', 'Duklianska  *', -52.310417]"
"['Duklianska  *', 'Šafárikova  cintorín  *', -40.404745]"
"['Šafárikova  cintorín  *', 'Detská nemocnica', -52.568506]"
"['Na Hlavnej', 'Ve¾ká pošta', -57.35836]"
"['Ve¾ká pošta', 'Pavlovièovo nám.  *', -59.873345]"
"['Kúpe¾ná  *', 'Gym.sv.Moniky  *', -67.445621]"
"['Gym.sv.Moniky  *', 'SOŠ lesnícka  *', -54.294879]"
"['Prostìjovská', 'Bajkalská', -67.812152]"
"['Bajkalská', 'Veterinárna nemocnica  *', -95.61044]"
"['Veterinárna nemocnica  *', 'Jánošíkova  *', -147.410834]"
"['Jánošíkova  *', 'Šidlovská  *', -137.401398]"
"['Šidlovská  *', 'Jahodová  *', -180.241192]"
"['Šidlovec  *', 'Stavbárska  *', -87.713223]"
"['Veterinárna nemocnica  *', 'Sídlisko III', -51.611259]"
"['Šidlovská  *', 'Dúbravská  *', -82.578235]"
"['Dúbravská  *', 'Pri kaplnke  *', -93.698761]"
"['Pri kaplnke  *', 'Dúbrava. *', -71.746449]"
"['Dúbrava. *', 'Veterinárna nemocnica  *', -74.545554]"
"['Stavbárska  *', 'Šidlovská  *', -95.221629]"
"['Niné lúky  *', 'Vyšné lúky  *', -8.638037]"
"['Vyšné lúky  *', 'L.Novomeského', -35.049774]"
"['L.Novomeského', 'Vansovej', -63.579167]"
"['Pod Šalgovíkom', 'Vansovej', -57.36129]"
"['Jahodová  *', 'Šidlovec  *', 2162.0]"

 5:
"['Prešovská univerzita', 'Škultétyho', -69.598148]"
"['Škultétyho', 'Èierny most', -94.826741]"
"['Èierny most', 'Divadlo Jonáša Záborského', -100.648705]"
"['Divadlo Jonáša Záborského', 'Na Hlavnej', -96.070616]"
"['Na Hlavnej', 'Trojica', -70.147457]"
"['Trojica', 'Sabinovská', -76.447897]"
"['Sabinovská', 'Mièurinova  *', -65.000685]"
"['Mièurinova  *', 'Pod Skalkou  *', -76.459858]"
"['Pod Skalkou  *', 'Rázc.Šidlovec  *', -78.558618]"
"['Rázc.Šidlovec  *', 'Veterinárna nemocnica  *', -158.222424]"
"['Štúrova  *', 'Priemyselné centrum  *', -93.529455]"
"['Priemyselné centrum  *', 'Pekárne  *', -87.770537]"
"['Obrancov mieru', 'Poliklinika', -125.412474]"
"['Na Hlavnej', 'Ve¾ká pošta', -58.736208]"
"['Ve¾ká pošta', 'Èierny most', -52.45373]"
"['Èierny most', 'Štúrova  *', -98.89788]"
"['Poliklinika', 'Trojica', -116.354498]"
"['Obrancov mieru', 'Duchnovièovo nám.', -75.913627]"
"['Duchnovièovo nám.', 'Prešovská univerzita', -74.544346]"
"['Veterinárna nemocnica  *', 'Bajkalská', 1147.0]"
"['Pekárne  *', 'Budovate¾ská', 742.0]"

14:
"['Petrovianska  *', 'Košická  *', -62.393943]"
"['Košická  *', 'Novı Solivar  *', -67.816409]"
"['Novı Solivar  *', 'eleznièná stanica', -72.449677]"
"['eleznièná stanica', 'Èierny most', -68.662364]"
"['Ve¾ká pošta', 'Èierny most', -35.990632]"
"['Petrovianska  *', 'Logistické centrum  *', -44.847635]"
"['Èierny most', 'Divadlo Jonáša Záborského', -78.154472]"
"['Divadlo Jonáša Záborského', 'Na Hlavnej', -63.047992]"
"['Na Hlavnej', 'Trojica', -31.252259]"
"['Trojica', 'Sabinovská', -52.935195]"
"['Sabinovská', 'Mièurinova  *', -61.123055]"
"['Mièurinova  *', 'Pod Skalkou  *', -30.738193]"
"['Pod Skalkou  *', 'Rázc.Šidlovec  *', -34.077015]"
"['Rázc.Šidlovec  *', 'Dúbrava  *', -23.158789]"
"['Dúbrava  *', 'Bikoš  *', -42.550932]"
"['Bikoš  *', 'Šariš park *', -42.264556]"
"['Šariš park *', 'Pivovar  *', -180.316]"
"['Pivovar  *', 'Andreja Sládkovièa *', -146.426434]"
"['Andreja Sládkovièa *', 'ZŠ V.Šariš', -161.918224]"
"['ZŠ V.Šariš', 'Stanièná  *', -151.78869]"
"['Stanièná  *', 'Pivovar  *', -190.378819]"
"['Pivovar  *', 'Rázcestie Kanaš  *', -261.675676]"
"['Rázcestie Kanaš  *', 'Sordok  *', -55.14239]"
"['Sordok  *', 'Kozí rook  *', -67.527055]"
"['Kozí rook  *', 'Husí hrb  *', -65.431704]"
"['Záborské', 'Záborské-stred  *', -53.033181]"
"['Záborské-stred  *', 'Rázc.Záborské  *', -75.170532]"
"['Rázc.Záborské  *', 'Logistické centrum  *', -59.061526]"
"['Priemyselnı park Záborské', 'Logistické centrum  *', -23.88717]"
"['Pri kostole  *', 'Medzi jarkami  *', -61.355938]"
"['Medzi jarkami  *', 'Stará škola  *', -66.39811]"
"['Šariš park *', 'Rázcestie Kanaš  *', -45.840611]"
"['Husí hrb  *', 'Pri kostole  *', -66.846758]"
"['Kanaš-Stráe', 'Stará škola  *', -84.968283]"
"['Na Hlavnej', 'Ve¾ká pošta', -25.427928]"
"['Rázc.Záborské  *', 'Priemyselnı park Záborské', -100.804441]"
"['Sordok  *', 'Pivovar  *', -115.464602]"
"['Stanièná  *', 'Medulienka   *', 3.431818]"
"['Medulienka   *', 'Nám.sv.Jakuba  *', 10.733333]"
"['Nám.sv.Jakuba  *', 'Varoš  *', 29.375]"
"['Rázcestie Kanaš  *', 'Bikoš  *', -74.962677]"
"['Bikoš  *', 'Rázc.Šidlovec  *', -130.051829]"
"['Pivovar  *', 'Bikoš  *', -214.448399]"

22:
"['Šidlovská  *', 'Jahodová  *', -32.771691]"
"['Šidlovec  *', 'Stavbárska  *', -82.460021]"
"['Stavbárska  *', 'Šidlovská  *', -73.638616]"
"['Šidlovská  *', 'Jánošíkova  *', -42.93487]"
"['Jánošíkova  *', 'Rázc.Šidlovec  *', -57.399603]"
"['Rázc.Šidlovec  *', 'Pod Skalkou  *', -96.844361]"
"['Pod Skalkou  *', 'Mièurinova  *', -115.061053]"
"['Mièurinova  *', 'Sabinovská', -112.391309]"
"['Sabinovská', 'Trojica', -114.540462]"
"['Trojica', 'Na Hlavnej', -66.041032]"
"['Na Hlavnej', 'Ve¾ká pošta', -60.018312]"
"['Ve¾ká pošta', 'Plzenská *', -86.482382]"
"['Plzenská *', 'Pod Táborom  *', -147.150498]"
"['Pod Táborom  *', 'Niné lúky  *', -80.543431]"
"['Niné lúky  *', 'Vyšné lúky  *', -83.868715]"
"['Vyšné lúky  *', 'L.Novomeského', -124.830701]"
"['L.Novomeského', 'Vansovej', -121.558255]"
"['Vansovej', 'Pod Šalgovíkom', -128.663612]"
"['Pod Šalgovíkom', 'Sekèovská  *', -162.436295]"
"['Sekèovská  *', 'Hruny  *', -142.082062]"
"['Šalgovík  *', 'Kamenná  *', -43.20766]"
"['Kamenná  *', 'Hruny  *', -20.79393]"
"['Hruny  *', 'Pod Šalgovíkom', -18.0]"
"['Pod Táborom  *', 'Lesík delostrelcov  *', -58.920211]"
"['Lesík delostrelcov  *', 'Kpt.Nálepku  *', -72.095564]"
"['Kpt.Nálepku  *', 'Divadlo Jonáša Záborského', -71.041563]"
"['Divadlo Jonáša Záborského', 'Na Hlavnej', -69.067496]"
"['Teriakovce', 'OcÚ Teriakovce  *', -34.827918]"
"['OcÚ Teriakovce  *', 'Na Kruhu  *', -74.38256]"
"['Na Kruhu  *', 'Rázc.Teriakovce  *', -76.905455]"
"['Rázc.Teriakovce  *', 'Šalgovia  *', -83.548934]"
"['Šalgovia  *', 'Labutia  *', -81.058003]"
"['Labutia  *', 'Šalgovík  *', -88.147571]"
"['Hruny  *', 'Šalgovík  *', -127.80805]"
"['Jánošíkova  *', 'Veterinárna nemocnica  *', -30.278195]"
"['Poliklinika', 'Trojica', -17.853114]"
"['Jahodová  *', 'Šidlovec  *', 1963.0]"

20:
"['Pediatria  *', 'Vajanského  *', -22.435449]"
"['Trojica', 'Na Hlavnej', -29.270585]"
"['Na Hlavnej', 'Grešova  *', -16.389856]"
"['Grešova  *', 'RÚVZ  *', -57.713129]"
"['RÚVZ  *', 'Onkologickı pavilón  *', -29.024609]"
"['Onkologickı pavilón  *', 'Monoblok  interné oddelenie  *', 2.040702]"
"['Monoblok  interné oddelenie  *', 'Pediatria  *', -13.770149]"
"['Vajanského  *', 'Trojica', -76.861069]"

19:
"['eleznièná stanica', 'Èierny most', -114.416643]"
"['Èierny most', 'Grešova  *', -146.285814]"
"['Fakultná nemocnica', 'Detská nemocnica', -73.78764]"
"['Detská nemocnica', 'Dilongova  *', -77.800431]"
"['Dilongova  *', 'Sládkovièova  *', -77.857143]"
"['Sládkovièova  *', 'Moyzesova  *', -70.473974]"
"['Moyzesova  *', 'Ve¾ká pošta', -80.451526]"
"['Ve¾ká pošta', 'Èierny most', -62.406205]"
"['eleznièná stanica', 'Novı Solivar  *', -114.668824]"
"['Novı Solivar  *', 'Košická  *', -102.339573]"
"['Košická  *', 'Chalupkova  *', -121.615512]"
"['Chalupkova  *', 'Švábska', -104.951975]"
"['Švábska', 'Lomnická', -114.664642]"
"['Lesnícka', 'Pavla Horova', -112.26601]"
"['Pavla Horova', 'Martina Benku', -130.791143]"
"['Martina Benku', 'L.Novomeského', -131.334667]"
"['L.Novomeského', 'Kysucká  *', -106.076248]"
"['Kysucká  *', 'Kukuèínova  *', -110.435326]"
"['Solivar', 'Kukuèínova  *', -42.35096]"
"['Lesnícka', 'Lomnická', -126.380756]"

42:
"['Štúrova  *', 'Èierny most', -45.505835]"
"['Na Hlavnej', 'Ve¾ká pošta', -38.619293]"
"['Ve¾ká pošta', 'Èierny most', -61.380334]"
"['Èierny most', 'eleznièná stanica', -71.139642]"
"['eleznièná stanica', 'Novı Solivar  *', -87.014837]"
"['Novı Solivar  *', 'Jilemnického  *', -34.398367]"
"['Jilemnického  *', 'Pod Wilec.hôrkou  *', -57.433226]"
"['Pod Wilec.hôrkou  *', 'Wilecova hôrka  *', -56.938706]"
"['Kamenná baòa  *', 'Wilecova hôrka  *', -37.266762]"
"['Pod Wilec.hôrkou  *', 'Budovate¾ská', -55.786426]"
"['Budovate¾ská', 'Pekárne  *', -47.433566]"
"['Pekárne  *', 'Priemyselné centrum  *', -15.160149]"
"['Borkút', 'Kamenná baòa  *', -37.844909]"
"['Priemyselné centrum  *', 'Štúrova  *', -10.340566]"
"['Èierny most', 'Kpt.Nálepku  *', 458.0]"

27:
"['Na Hlavnej', 'Trojica', -34.96926]"
"['Trojica', 'Duklianska  *', -63.155331]"
"['Duklianska  *', 'Šafárikova  cintorín  *', 13.245652]"
"['Šafárikova  cintorín  *', 'Vodárenská  *', -7.59233]"
"['Hviezdna', 'Vodárenská  *', -72.673242]"
"['Vodárenská  *', 'Dilongova  *', -92.055479]"
"['Dilongova  *', 'Vajanského  *', -103.167836]"
"['Vajanského  *', 'Duklianska  *', -101.759217]"
"['Na Hlavnej', 'Ve¾ká pošta', -48.449203]"
"['Ve¾ká pošta', 'Èierny most', -60.533419]"
"['Èierny most', 'Škultétyho', -45.926465]"
"['Škultétyho', 'Mestská hala  *', -40.783723]"
"['Mestská hala  *', 'Pod Kamennou baòou  *', -33.738786]"
"['Pod Kamennou baòou  *', 'Horárska  *', -103.475669]"
"['Horárska  *', 'Záhradkárska osada  *', -71.858357]"
"['Záhradkárska osada  *', 'Hôrka  *', -61.590332]"
"['Za Kalváriou', 'Hôrka  *', -23.222169]"
"['Horárska  *', 'Slávièia   *', -7.328308]"
"['Slávièia   *', 'Pod Kamennou baòou  *', 5.985736]"
"['Èierny most', 'Divadlo Jonáša Záborského', -26.482462]"
"['Divadlo Jonáša Záborského', 'Na Hlavnej', -34.313986]"
"['Záhradkárska osada  *', 'Slávièia   *', -3.902256]"

41:
"['Trojica', 'Duklianska  *', -26.466181]"
"['Duklianska  *', 'K Surdoku  *', 0.126988]"
"['K Surdoku  *', 'Pod Šibeòou  *', -11.679271]"
"['Pod Šibeòou  *', 'Koryto  *', -16.189831]"
"['Surdok', 'Pred Surdokom  *', -54.129948]"
"['Pred Surdokom  *', 'Plachty  *', -17.600274]"
"['Plachty  *', 'Za Kútami  *', -15.965894]"
"['Za Kútami  *', 'Kúty  *', -8.892647]"
"['Kúty  *', 'Rybníèky  *', -14.199725]"
"['Rybníèky  *', 'Koryto  *', -15.47868]"
"['Èierny most', 'Divadlo Jonáša Záborského', -38.891808]"
